id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1243842515654053888,Sat Mar 28 10:08:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@yojudy1 A o swabi, showing bono while we battle #CoronaVirus worse during #LockdownSA",A swabi showing bono battle worse,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,1,ThikhoTicketing,,"CoronaVirus, LockdownSA",yojudy1,,
1243842511522738176,Sat Mar 28 10:08:58 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @___Infidel_: Father and daughter die within 24hrs of eachother.... this virus is hitting quite hard... 

#StayHomeSaveLives
#CoronaLock…",Father daughter die within hrs eachother ... virus hitting quite hard ... …,"Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666,en,0,0,TeddyHatesEU,,StayHomeSaveLives,___Infidel_,BLUE HAND UTOPIA,
1243842507802382336,Sat Mar 28 10:08:57 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChicagoTraderrr: I lost my Dad this morning to COVID-19. He was my rock, my best friend, and my hero. He had virtually no symptoms and…",I lost Dad morning COVID-19 He rock best friend hero He virtually symptoms and…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,3,xRociobelen,,,ChicagoTraderrr,Argentina,
1243842503134109696,Sat Mar 28 10:08:56 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",We will always support you MG! we   will be with our friends worldwide! we will defeat COVID 19 of course! https://t.co/eb6VhEeKgU,We always support MG friends worldwide defeat COVID course,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,yuhan9791,False,,,,
1243842499409408000,Sat Mar 28 10:08:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @bekalmom: Wondering how people can donate to random strangers crowdfunding on the internet. Please channel your money to the Covid-19 F…,Wondering people donate random strangers crowdfunding internet Please channel money Covid-19 F…,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,en,0,734,mfahmifaris,,,bekalmom,"Damansara, Selangor",
1243842495076696064,Sat Mar 28 10:08:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mitchellvii: 55,000 flu deaths put no strain on our hospitals, but with 1500 COVID-19 deaths, we are running out of everything, creatin…",",000 flu deaths put strain hospitals COVID-19 deaths running everything creatin…","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,230047,richard86532446,,,mitchellvii,,
1243842490848825345,Sat Mar 28 10:08:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JajaborManas: Meet the Lady Behind first Made in India COVID-19 test kit Minal Dakhave Bhosale. She and her team developed the test kit…,Meet Lady Behind first Made India COVID-19 test kit Minal Dakhave Bhosale She team developed test kit…,"Sentiment(polarity=-0.016666666666666673, subjectivity=0.4444444444444444)",-0.016666666666666673,0.4444444444444444,en,0,173,Jyothish_Jo,,,JajaborManas,"Thiruvananthapuram, Kerala",
1243842486839250945,Sat Mar 28 10:08:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Nouriel: At a rate of increase of 20% per day (as for the last week), the US cases of COVID-19 will be over 50 million by the end of Ap…",At rate increase per day last week US cases COVID-19 million end Ap…,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,241,RonSwiss,,,Nouriel,Switzerland,
1243842482623991808,Sat Mar 28 10:08:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BeachMilk: 1984 has finally arrived!

#CoronaLockdown #Coronavirus #1984isTruth #NWO https://t.co/Q0bjW16Au2",finally arrived,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,142,MMMcC54,False,"CoronaLockdown, Coronavirus, 1984isTruth, NWO",BeachMilk,"Puerto Rico, USA",
1243842478312001537,Sat Mar 28 10:08:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChicagoTraderrr: I lost my Dad this morning to COVID-19. He was my rock, my best friend, and my hero. He had virtually no symptoms and…",I lost Dad morning COVID-19 He rock best friend hero He virtually symptoms and…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,7,hannah_fields7,,,ChicagoTraderrr,,
1243842474189225985,Sat Mar 28 10:08:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrDenaGrayson: 🚨BREAKING: Awesome news! A new *very rapid* #coronavirus test that delivers results *within minutes* will start rolling…,BREAKING Awesome news A new *very rapid* test delivers results *within minutes* start rolling…,"Sentiment(polarity=0.4454545454545454, subjectivity=0.5848484848484848)",0.4454545454545454,0.5848484848484848,en,0,21963,pdt515,,coronavirus,DrDenaGrayson,Indiana,
1243842469935996928,Sat Mar 28 10:08:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Masters In COVID 19 Care - ANGEL BORELE https://t.co/xZISNvGUHm via @YouTube,Masters In COVID Care ANGEL BORELE via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10980,PankajRBorele,False,,YouTube,"Mumbai, India",
1243842465875939330,Sat Mar 28 10:08:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PhilstarNews: Iza Calzado who had previously said in an Instagram comment that #COVID19PH is the ""universe's way of making the world a…",Iza Calzado previously said Instagram comment `` universe 's way making world a…,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.16666666666666666,0.16666666666666666,en,0,28,mainopazklistel,,COVID19PH,PhilstarNews,cj,
1243842461677559808,Sat Mar 28 10:08:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Absolutely..its really uncalled for...The Govt ought Not yo fight its citizens in the name if Fighting Covid -19…..… https://t.co/gmuNObMSrr,Absolutely..its really uncalled ... The Govt ought Not yo fight citizens name Fighting Covid …..…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,860,MeshackMatanda,True,,,kenya,
1243842457445384193,Sat Mar 28 10:08:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @itisprashanth: The positive side of #Covid_19 - Next time a pandemic starts - The world will be 100 times more prepared than now. Each…,The positive side Next time pandemic starts The world times prepared Each…,"Sentiment(polarity=0.11363636363636363, subjectivity=0.2727272727272727)",0.11363636363636363,0.2727272727272727,en,0,0,rajesh47798184,,Covid_19,itisprashanth,Chennai,
1243842453251035136,Sat Mar 28 10:08:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moreki_mo: I swear we are fighting two pandemics 
Covid 19 and Stupidity",I swear fighting two pandemics Covid Stupidity,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,0,164,daydreameur,,,moreki_mo,Indonesia,
1243842449048580098,Sat Mar 28 10:08:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @FayeFahrenheit: The UK NHS has decided that ppl who have learning disabilities or autism may be turned away if they need life saving Co…,The UK NHS decided ppl learning disabilities autism may turned away need life saving Co…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,155,SkyGabriel_,,,FayeFahrenheit,Brexit Britain,
1243842444791296001,Sat Mar 28 10:08:42 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @_schuermann: Germany activates their flying ICU plane, an Airbus A310 MedEvac, to fly corona patients from Italy to hospitals in German…",Germany activates flying ICU plane Airbus A310 MedEvac fly corona patients Italy hospitals German…,"Sentiment(polarity=0.8, subjectivity=0.9)",0.8,0.9,en,0,230061,haydnburrows,False,,_schuermann,"England, United Kingdom",
1243842440592670724,Sat Mar 28 10:08:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@KyaUkhaadLega @ndtv keep a Clear Mind is the best weapon to handle 🇨🇳🦠#ChineseVirus &amp; 🇨🇳#CCPChina propaganda

🇨🇳🦠… https://t.co/RTe6UJiiIc",keep Clear Mind best weapon handle 🇨🇳🦠 amp 🇨🇳 propaganda 🇨🇳🦠…,"Sentiment(polarity=0.3333333333333333, subjectivity=0.2611111111111111)",0.3333333333333333,0.2611111111111111,en,0,14,HkResilient,,"ChineseVirus, CCPChina","KyaUkhaadLega, ndtv",,
1243842436402724866,Sat Mar 28 10:08:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GHS: ""We must unite to confront the pandemic together...we must also make a promise to future generations: never again.""

-@DrTedros at…",`` We must unite confront pandemic together ... must also make promise future generations never '' at…,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,0,3027,abdul_samad13,,,"GHS, DrTedros","Lyari Karachi  Sindh, Pakistan",
1243842432145424385,Sat Mar 28 10:08:39 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Most every report on bailouts has mentioned paycuts for the CEO. Not the salary of management as a whole, but the C… https://t.co/prpLfXCM0u",Most every report bailouts mentioned paycuts CEO Not salary management whole C…,"Sentiment(polarity=0.35, subjectivity=0.45)",0.35,0.45,en,0,6056,LNeckermann,False,,,London | New York | Munich,
1243842428123185152,Sat Mar 28 10:08:38 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @pgcornwell: An ER doctor who worked at a Washington hospital for 17 years went public with his concerns about the spread of COVID-19 at…,An ER doctor worked Washington hospital years went public concerns spread COVID-19 at…,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,334,_hatman,,,pgcornwell,Everywhere,
1243842423903510529,Sat Mar 28 10:08:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gmanews: BREAKING: DOH reports 272 new COVID-19 cases, 14 new deaths, and 4 new recoveries.

This brings the totals to confirmed 1,075…","BREAKING DOH reports new COVID-19 cases new deaths new recoveries This brings totals confirmed ,075…","Sentiment(polarity=0.20227272727272727, subjectivity=0.5909090909090908)",0.20227272727272727,0.5909090909090908,en,0,2368,jhnrlrnbl,,,gmanews,Parañaque,
1243842419684184065,Sat Mar 28 10:08:36 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The best writing about Covid-19's impact that I've come across. ""The consequences of defunding public-health agenci… https://t.co/EwrWyKVuga",The best writing Covid-19 's impact I 've come across `` The consequences defunding public-health agenci…,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,11,AndrewHallCan,False,,,"Ottawa, Canada",
1243842415514898432,Sat Mar 28 10:08:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ANI: Isolation coaches have been prepared by the Indian Railways to fight the #Coronavirus Pandemic. https://t.co/41T9Q71Zdr,Isolation coaches prepared Indian Railways fight Pandemic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,565,jainpreeti29,False,Coronavirus,ANI,,
1243842411199180800,Sat Mar 28 10:08:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CP24: There are 4,757 confirmed and presumptive cases in Canada https://t.co/NOAOmDGDra https://t.co/FiYoTxmIte","There ,757 confirmed presumptive cases Canada","Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,3,1,laraib__a,False,,CP24,,
1243842407159877632,Sat Mar 28 10:08:33 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19 Update as of March 28, 4PM.

The @DOHgovph reports 272 new cases of COVID-19 in the Philippines, bringing… https://t.co/N7pJURBigR",Update March PM The reports new cases COVID-19 Philippines bringing…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,1,1,askTMC,False,COVID19,DOHgovph,Philippines,
1243842402844106754,Sat Mar 28 10:08:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JonathanMerritt: I don’t often ask for prayer on here, but my friend Laura from NYC has COVID-19. She has double pneumonia and is in IC…",I ’ often ask prayer friend Laura NYC COVID-19 She double pneumonia IC…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,17,parnashree19,,,JonathanMerritt,Worldwide,
1243842398720942080,Sat Mar 28 10:08:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HMOIndia: Ministry of Home Affairs directs States/UTs to include 'Provisions for temporary accommodation, food, clothing, medical care…",Ministry Home Affairs directs States/UTs include 'Provisions temporary accommodation food clothing medical care…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1418,iDeviDalal,,,HMOIndia,"New Delhi, India",
1243842394442752000,Sat Mar 28 10:08:30 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JanetOssebaard: Part 1 of the English version of my documentary about Covid-19 is online!!! Woohooooo!!! Part 2 and 3 are being uploade…,Part English version documentary Covid-19 online Woohooooo Part uploade…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,177,DrThomasPaul,False,,JanetOssebaard,Los Angeles . New York . Skype,
1243842390286389249,Sat Mar 28 10:08:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @moreki_mo: I swear we are fighting two pandemics 
Covid 19 and Stupidity",I swear fighting two pandemics Covid Stupidity,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,0,0,Bahaa_Fresh,,,moreki_mo,Salone D[M]V ,
1243842385798283265,Sat Mar 28 10:08:28 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PalmerReport @karyns4 Where’s Brad Pitt with the camouflage to fight the zombies #coronavirus #WORLDWARZ @PeterAlexander @Yamiche @JoeBiden,Where ’ Brad Pitt camouflage fight zombies,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2040,billyshakes1561,,"coronavirus, WORLDWARZ","PalmerReport, karyns4, PeterAlexander, Yamiche, JoeBiden",,
1243842381998256129,Sat Mar 28 10:08:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Omkar_Raii: .@SIDBIOfficial providing collateral-free loans upto Rs. 50 lakhs to #MSEs focused on manufacturing medical supplies is an…,providing collateral-free loans upto Rs lakhs focused manufacturing medical supplies an…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,15671,ilachandola,,MSEs,"Omkar_Raii, sidbiofficial",,
1243842377724411904,Sat Mar 28 10:08:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MichaelCoudrey: BREAKING: French government reverses earlier ban on hydroxychloroquine for treating COVID19 patients in light of succes…,BREAKING French government reverses earlier ban hydroxychloroquine treating COVID19 patients light succes…,"Sentiment(polarity=0.13333333333333333, subjectivity=0.39999999999999997)",0.13333333333333333,0.39999999999999997,en,0,1,navyrick111,,,MichaelCoudrey,United States Of America,
1243842373454417922,Sat Mar 28 10:08:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Incredible read. 

#coronavirus #italy #covid19italy https://t.co/5yzS5l5mqV",Incredible read,"Sentiment(polarity=0.9, subjectivity=0.9)",0.9,0.9,en,0,97,getserious1234,False,"coronavirus, italy, covid19italy",,Canada,
1243842369272700928,Sat Mar 28 10:08:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EveryDayGAWS: OVERNIGHT GIVEAWAY🎁🎁

I would like to cheer someone up in this #coronavirus times! Therefore i’m giving away this #Animal…",OVERNIGHT GIVEAWAY I would like cheer someone times Therefore ’ giving away …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,230085,cam_jeantou,,coronavirus,EveryDayGAWS,République de Maurice,
1243842365217005568,Sat Mar 28 10:08:23 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @real_mercyeke: Life throws us challenges,and every challenge comes with rainbows and lights to conquer it”

#NoswankyNostyling 
Fabric:…",Life throws us challenges every challenge comes rainbows lights conquer ” Fabric …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,285,sisinife,,NoswankyNostyling,real_mercyeke,"Ikeja, Nigeria",
1243842360926244864,Sat Mar 28 10:08:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheSphinxSpeaks: Why is Govt pressurising doctors to report to duty amidst #PPEshortage?

Why is Modi not asking AYUSH ""doctors"" to tre…",Why Govt pressurising doctors report duty amidst Why Modi asking AYUSH `` doctors '' tre…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,abbuasam,,PPEshortage,TheSphinxSpeaks,Riyadh,
1243842356828409856,Sat Mar 28 10:08:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MaziNnamdiKanu: Biafrans all over the world must pay attention to the danger #CoronaVirus pandemic portends for our race.

I will addre…",Biafrans world must pay attention danger pandemic portends race I addre…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,promiseisaac17,,CoronaVirus,MaziNnamdiKanu,,
1243842352348893184,Sat Mar 28 10:08:20 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @BDStanley: One of the changes to the electoral law PiS’s bill has introduced is correspondence voting for people in quarantine. Let’s s…,One changes electoral law PiS ’ bill introduced correspondence voting people quarantine Let ’ s…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,814,CleopatraPhilo7,,,BDStanley,,
1243842348301160453,Sat Mar 28 10:08:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @the_hindu: Three men from Indore and one from Ujjain tested positive for #COVID19 
 https://t.co/AVqfmt2tkI",Three men Indore one Ujjain tested positive,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.22727272727272727,0.5454545454545454,en,0,218,Adi200071Adi,False,COVID19,the_hindu,Robertsganj,
1243842344090304513,Sat Mar 28 10:08:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moreki_mo: I swear we are fighting two pandemics 
Covid 19 and Stupidity",I swear fighting two pandemics Covid Stupidity,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,0,82,saralcalagarcia,,,moreki_mo,España,
1243842339824599041,Sat Mar 28 10:08:17 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @joshrogin: Wuhan reported only about 2,500 #coronavirus deaths, but 5,000 urns were delivered to one mortuary over just 2 days. “Wuhan…","Wuhan reported ,500 deaths ,000 urns delivered one mortuary days “ Wuhan…","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2373,JohnnTito,,coronavirus,joshrogin,"Nantes, France,Centre du monde",
1243842335844077568,Sat Mar 28 10:08:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @cnnphilippines: The cities of Olongapo in Zambales and Navotas in Metro Manila confirm first COVID-19 case in their areas https://t.co/…,The cities Olongapo Zambales Navotas Metro Manila confirm first COVID-19 case areas,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,26,cEloise30,,,cnnphilippines,,
1243842331570307072,Sat Mar 28 10:08:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrZweliMkhize: This therefore means there is only one confirmed death caused by COVID-19 in South Africa.,This therefore means one confirmed death caused COVID-19 South Africa,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,0,1,betrue95,,,DrZweliMkhize,"Pretoria, South Africa",
1243842327329857538,Sat Mar 28 10:08:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NHSX: 📣We’re accelerating the deployment of video consultation across GP practices, to provide care for people remotely during COVID-19…",We ’ accelerating deployment video consultation across GP practices provide care people remotely COVID-19…,"Sentiment(polarity=-0.1, subjectivity=0.2)",-0.1,0.2,en,0,82,PsychDrD,,,NHSX,🕷,
1243842323173322754,Sat Mar 28 10:08:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SecPompeo: Thank you @realDonaldTrump for signing the bi-partisan #coronavirus economic relief package. By keeping our economy strong,…",Thank signing bi-partisan economic relief package By keeping economy strong …,"Sentiment(polarity=0.31666666666666665, subjectivity=0.4666666666666667)",0.31666666666666665,0.4666666666666667,en,0,1,el_mago_jinete,,coronavirus,"SecPompeo, realDonaldTrump",,
1243842319008313344,Sat Mar 28 10:08:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AbbottNews: BREAKING: We’re launching a test that can detect COVID-19 in as little as 5 minutes—bringing rapid testing to the frontline…,BREAKING We ’ launching test detect COVID-19 little minutes—bringing rapid testing frontline…,"Sentiment(polarity=-0.1875, subjectivity=0.5)",-0.1875,0.5,en,0,0,wildeyeq,,,AbbottNews,Nigeria ,
1243842314809851905,Sat Mar 28 10:08:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LawalSalako: The Nigerian Institute of Medical Research begins free screening for COVID-19 on Monday 30 March, 2020. Kindly visit our W…",The Nigerian Institute Medical Research begins free screening COVID-19 Monday March Kindly visit W…,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5666666666666668)",0.3333333333333333,0.5666666666666668,en,0,259,quincy_renner,,,LawalSalako,"Jupiter, the tattooed planet",
1243842310464360448,Sat Mar 28 10:08:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RecordingAcad: GRAMMY-nominated pop stars @taylorswift13 and @ArianaGrande are helping alleviate some of their fans hardships caused by…,GRAMMY-nominated pop stars helping alleviate fans hardships caused by…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,101,Selenarareout,,,"RecordingAcad, taylorswift13, ArianaGrande",,
1243842306374946817,Sat Mar 28 10:08:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moreki_mo: I swear we are fighting two pandemics 
Covid 19 and Stupidity",I swear fighting two pandemics Covid Stupidity,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,0,409,louieepaull,,,moreki_mo,nasa-ag,
1243842302142971904,Sat Mar 28 10:08:08 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheSkandar: Shanghai Reopened 205 Cinemas after two months.

China created fear sycosis of #CoronaVirus so, that no one from outside ca…",Shanghai Reopened Cinemas two months China created fear sycosis one outside ca…,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,0,2,only147,,CoronaVirus,TheSkandar,Somewhr in dis World,
1243842297524924416,Sat Mar 28 10:08:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @CrazyPotato863: I swear we are fighting two pandemics Covid 19 and RSS .,I swear fighting two pandemics Covid RSS,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,241,villagerguy,,,CrazyPotato863,,
1243842293712310272,Sat Mar 28 10:08:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","50,000 migrant workers has been returned to the Bihar, but how many Covid-19 test have been conducted yet.… https://t.co/0s3MCXFe61",",000 migrant workers returned Bihar many Covid-19 test conducted yet.…","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,21970,DadriwalShristy,False,,,,
1243842289623076864,Sat Mar 28 10:08:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @moreki_mo: I swear we are fighting two pandemics 
Covid 19 and Stupidity",I swear fighting two pandemics Covid Stupidity,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,0,0,campbelldougan9,,,moreki_mo,,
1243842285395009538,Sat Mar 28 10:08:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GaryNewperson: Agreed - just a paid hack BUT a regular on #QandA - Reason? Not known. #auspol #AuspolSoCorrupt #MorrisonMustGo #coronav…,Agreed paid hack BUT regular Reason Not known …,"Sentiment(polarity=0.0, subjectivity=0.07692307692307693)",0.0,0.07692307692307693,en,0,164,Macrojohnnorth,,"QandA, auspol, AuspolSoCorrupt, MorrisonMustGo",GaryNewperson,South West Rocks NSW,
1243842281074855936,Sat Mar 28 10:08:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gmanews: BREAKING: DOH reports 272 new COVID-19 cases, 14 new deaths, and 4 new recoveries.

This brings the totals to confirmed 1,075…","BREAKING DOH reports new COVID-19 cases new deaths new recoveries This brings totals confirmed ,075…","Sentiment(polarity=0.20227272727272727, subjectivity=0.5909090909090908)",0.20227272727272727,0.5909090909090908,en,0,230107,idcjiye,,,gmanews,youniverse - SBB - h²,
1243842277065162754,Sat Mar 28 10:08:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mhmdfaizi: This was in ED, Hospital Teluk Intan. May all frontliners in HTI yang positive covid-19 sembuh as soon as possible, you guys…",This ED Hospital Teluk Intan May frontliners HTI yang positive covid-19 sembuh soon possible guys…,"Sentiment(polarity=0.11363636363636363, subjectivity=0.7727272727272727)",0.11363636363636363,0.7727272727272727,en,0,181,engku_bae,,,mhmdfaizi,,
1243842272514510848,Sat Mar 28 10:08:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JonathanMerritt: I don’t often ask for prayer on here, but my friend Laura from NYC has COVID-19. She has double pneumonia and is in IC…",I ’ often ask prayer friend Laura NYC COVID-19 She double pneumonia IC…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2374,LuiAyala23,,,JonathanMerritt,,
